label,keyword,id,username,created_at,text
noise,#NikmatiShopeeLebihHemat,1942098856680083657,Henik_yuli,Mon Jul 07 05:50:24 +0000 2025,"bisa dapet barang yang aku mau dengan harga bersahabat, makin betah belanja di Shopee karena lebih hemat cepat #NikmatiShopeeLebihHemat 
https://t.co/pb4vysIHhb https://t.co/JXX28InHdc"
noise,#NikmatiShopeeLebihHemat,1942257175340130452,fenidwinita,Mon Jul 07 16:19:30 +0000 2025,"filema antara mau cepet sampai atau harga hemat? nggak perlu pusing lagi kalau ada shopee! Bisa dapet dua-duanya. Ini yang bikin aku selalu balik lagi dan lagi buat #NikmatiShopeeLebihHemat. Praktis dan menguntungkan. 🥰 
https://t.co/unqv8C0Rqo https://t.co/DTxa5H5bdF"
noise,#NikmatiShopeeLebihHemat,1942098828477559143,wibuiloveyou32,Mon Jul 07 05:50:17 +0000 2025,"gaiss mumpung 7.7 ngpain nunggu lagi, langsung gas belanjaaaa, soalnya gercep bgt jugaaa nih shopee #NikmatiShopeeLebihHemat dan lebih cepat sekarang jugaa!! 
https://t.co/vI2jfKtMTO https://t.co/Ji2UVt6ecE"
noise,#NikmatiShopeeLebihHemat,1942099084145476034,magicpetalism,Mon Jul 07 05:51:18 +0000 2025,"gak cuma hemat, kurirnya cepet banget lho. gak heran barang pesanan gue cepet nyampe. ini sih bikin semua orang seneng belanja di shopee. 
#NikmatiShopeeLebihHemat
https://t.co/VIXjOxcWLl https://t.co/cnrk7QIISO"
noise,#NikmatiShopeeLebihHemat,1942238365115621380,Nobody_2811,Mon Jul 07 15:04:45 +0000 2025,"Hanya ada 71 org anggota @DPR_RI yg menghadiri Rapat Paripurna ke-22 Masa Persidangan IV tahun sidang 2024-2025 Kompleks Parlemen, Jakarta, 3/7/2025.
.
.
.
.
Diskon Brand Senin kayanya Malam Indonesia Raya #NikmatiShopeeLebihHemat https://t.co/rS2WNYMxlZ"
noise,#NikmatiShopeeLebihHemat,1942490862220632096,AttaNaonEta,Tue Jul 08 07:48:05 +0000 2025,Lebih Cepat di Shopee Selalu Berikan Pelayanan gratis ongkir rp0  #GibranRacunBangsa #NikmatiShopeeLebihHemat 👇https://t.co/PKr1BdT6Fw https://t.co/ypuMnqdOE3
noise,#NikmatiShopeeLebihHemat,1942098802464481464,hosgwarts,Mon Jul 07 05:50:11 +0000 2025,"makin cinta belanja di shopee, soalnya pengiriman nya sekarang super kilat! gak ada lagi tuh drama lama lamaa , luvv banget #NikmatiShopeeLebihHemat https://t.co/HmO4KSubnI https://t.co/nyLieSE3ja"
noise,#NikmatiShopeeLebihHemat,1942098755047801304,praditavanjava,Mon Jul 07 05:50:00 +0000 2025,"pesan hari ini, dijamin besok sampai, secepat itu pengirimannya guys #NikmatiShopeeLebihHemat
https://t.co/IqWdhghxTI https://t.co/8XyqTS9qzn"
noise,#NikmatiShopeeLebihHemat,1942146010924646896,lida00332,Mon Jul 07 08:57:46 +0000 2025,"POV: Kamu lagi santai, eh paket Shopee tiba-tiba udah dateng. Definisi bahagia yang nyata! Gini nih kalau belanja di tempat yang bikin kamu #NikmatiShopeeLebihHemat sepuasnya. https://t.co/gqlDRNm3Lg https://t.co/WIgNCU3fNp"
noise,#NikmatiShopeeLebihHemat,1942099751291568422,abcdkoo,Mon Jul 07 05:53:57 +0000 2025,"sekarang belanja nggak perlu nunggu lama. dari baju sampe perlengkapan sekolah, semua bisa langsung dateng #NikmatiShopeeLebihHemat
https://t.co/qt0fNUtdcq https://t.co/v7qX7aJNP8"
noise,#NikmatiShopeeLebihHemat,1942244701425606903,brotherrudiyan,Mon Jul 07 15:29:56 +0000 2025,"shopee emang jagonya yang sat set! nggak perlu nunggu berhari-hari kayak dulu, tahu-tahu paket udah di depan mata. plus, promo-promonya juga bikin makin #NikmatiShopeeLebihHemat. ini sih definisi belanja online yang bikin hati tenang dan dompet aman.
https://t.co/6IIJniiddQ https://t.co/BtSAzdx6M5"
noise,#NikmatiShopeeLebihHemat,1942098778250432799,Mr_As_Opal,Mon Jul 07 05:50:05 +0000 2025,"siapa sih yang ga mau pas lagi Butuh cepet tapi irit juga loh, mending kalian langsung Belanja di Shopee 🙏🏻 aja deh #NikmatiShopeeLebihHemat
https://t.co/qcEjfWMow0 https://t.co/8ToM6r2yBE"
noise,#NikmatiShopeeLebihHemat,1942179502626639892,5yakira5alsa,Mon Jul 07 11:10:52 +0000 2025,"suka banget deh sama yang sat set kayak gini 🫶🏻, jadi ga bosen buat belanja #NikmatiShopeeLebihHemat
https://t.co/wHS81yTyzS https://t.co/qKdMlGevjD"
noise,#NikmatiShopeeLebihHemat,1942099784237781054,5yakira5alsa,Mon Jul 07 05:54:05 +0000 2025,"Wah ini sih definisi ngedip bentar langsung nyampe 😊👍🏻 #NikmatiShopeeLebihHemat
https://t.co/wHS81yTyzS https://t.co/VXp9KxOV5t"
noise,#NIVEAMENBLACKANDWHITE,1943280933433397728,satangks_ina,Thu Jul 10 12:07:33 +0000 2025,"[10.07.2025] ig story update 👉 satangks

Jaturameet Yok Yud Lok by NIVEA MEN B&amp;W | EP. 01

🖇 : https://t.co/KUcT340CUN

WINNYSATANG X NIVEA MEN
#จตุรMEETEP1
#NIVEAMENBLACKANDWHITE
#กระปุกของสตางค์
#satangks https://t.co/n6vpTOUG6I"
noise,#NIVEAMENBLACKANDWHITE,1940810116300976555,DyumiDD67765,Thu Jul 03 16:29:24 +0000 2025,"🐈‍⬛💢😳💕 

SKYNANI X NIVEA MEN
#จตุรMEETไลฟ์
#NIVEAMENBLACKANDWHITE
#ArtworkSkynani 
#SkyNani #สกายนานิ ✨ https://t.co/DC9hi5qB6Y"
relevant,AksiJuggling AnakBangsa,1941850785324863770,terkilau,Sun Jul 06 13:24:39 +0000 2025,"wajib masuk top skills nih. #PialaPresiden2025 emang top. 
emang AksiJuggling AnakBangsa gak bisa dilupain deh. ada gak yang videoin? https://t.co/L2jA4odbwa"
factual,#NIVEAMENBLACKANDWHITE,1943280275712282999,feanyx_,Thu Jul 10 12:04:56 +0000 2025,"Us 🤝 Ping

WINNYSATANG X NIVEA MEN

#จตุรMEETEP1
#NIVEAMENBLACKANDWHITE
 https://t.co/NSJ9dAzNUi"
factual,#NIVEAMENBLACKANDWHITE,1943268116764725453,theshiningboys,Thu Jul 10 11:16:37 +0000 2025,"Winny Thanawin👦🏻🤘🏻🫵🏻
Satang Kittipop 👦🏻✌🏻🎀

WINNYSATANG X NIVEA MEN
#จตุรMEETEP1
#NIVEAMENBLACKANDWHITE https://t.co/WTGwiUBK1J"
relevant,AksiJuggling AnakBangsa,1941853478726639779,timebomt,Sun Jul 06 13:35:21 +0000 2025,"yang belum nonton highlight-nya buruan deh cari, itu momen emas banget! #PialaPresiden2025
AksiJuggling AnakBangsa https://t.co/yLmTrfBmOy"
factual,#NIVEAMENBLACKANDWHITE,1943391044529270947,PB___NJ,Thu Jul 10 19:25:06 +0000 2025,"WinnySatang and Samakuk Samakak was made for me 

WINNYSATANG X NIVEA MEN

#จตุรMEETEP1
#NIVEAMENBLACKANDWHITE https://t.co/HeVzgM0gEZ"
factual,#NIVEAMENBLACKANDWHITE,1943267573501735141,winynnyfci_,Thu Jul 10 11:14:28 +0000 2025,"Name : Thanawin Pholcaroenrat
Nickname : Winny
From : Bangkok Christian College 
Class : 166
Motto : Tidur saat senggang, bergerak untuk menang. 

WINNYSATANG X NIVEA MEN  #จตุรMEETEP1 #NIVEAMENBLACKANDWHITE https://t.co/A6WztmbELP"
relevant,AksiJuggling AnakBangsa,1941853854947262871,lxatibule,Sun Jul 06 13:36:51 +0000 2025,yang nonton langsung pasti merinding sih pas liat AksiJuggling AnakBangsa di babak kedua tadi… vibes-nya beda banget! #PialaPresiden2025 https://t.co/qcNu8OZaqm
factual,#NIVEAMENBLACKANDWHITE,1943279860459409828,PranayaP141755,Thu Jul 10 12:03:17 +0000 2025,"😊🐼🤣

JATURAMEET X PK9

#จตุรMEETEP1
#จตุรMEET
#NIVEAMENBLACKANDWHITE

#PingKrittanun
#ปิงกฤตนัน

 https://t.co/xXs3rtDJHM"
relevant,Al Hilal,1942479389968540119,Alsh55602F,Tue Jul 08 07:02:30 +0000 2025,@David_Ornstein @TheAthleticFC Al Ahli or Al Hilal bro???? https://t.co/mFmHh8KCbI
relevant,Al Hilal,1941277918027710800,kucang__,Fri Jul 04 23:28:17 +0000 2025,"@thisrealzero @idextratime @toshibatv_id Fans dodo bnyk dukung al hilal, padahal fans al Hilal selalu teriak messi yg membuat ronaldo t4ntrum https://t.co/naY48sCYK0"
relevant,Al Hilal,1941485295419130280,Sxne19iv2,Sat Jul 05 13:12:20 +0000 2025,@WorldWideGeoff @MyXperiences_ Al Hilal broke me https://t.co/T90miD3Kpp
relevant,ALHAMDULILLAH YA ALLAH,1940100614421098496,tanyarlfes,Tue Jul 01 17:30:06 +0000 2025,💚 ALHAMDULILLAH YA ALLAH GAJI PERTAMAKU UDAH MASUK. INFOKAN KONSER WANNA ONE DONG😭😭😭✋
relevant,ALHAMDULILLAH YA ALLAH,1943671552823730624,chososwifev,Fri Jul 11 13:59:44 +0000 2025,AKU JADI WARGA JOGJA AAAAA ALHAMDULILLAH YA ALLAH https://t.co/ITEtnenDMz
uncertain,#NIVEAMENBLACKANDWHITE,1943293812161548481,aquariusbbear,Thu Jul 10 12:58:44 +0000 2025,"好看🦥🫠 #winynny

WINNYSATANG X NIVEA MEN
#จตุรMEETEP1
#NIVEAMENBLACKANDWHITE https://t.co/P8R5stphCm"
uncertain,#NIVEAMENBLACKANDWHITE,1943477373841871148,meenpinglove86,Fri Jul 11 01:08:08 +0000 2025,"ก.ท 36891💜💛 
JATURAMEET X PK9
#จตุรMEETEP1
#จตุรMEET
#NIVEAMENBLACKANDWHITE
#PingKrittanun
@PKrittanun https://t.co/ceDGTMWuok"
factual,#NIVEAMENBLACKANDWHITE,1943266607989690425,satangks_ina,Thu Jul 10 11:10:38 +0000 2025,"Satang Kittiphop 🩵🩷

WINNYSATANG X NIVEA MEN
#จตุรMEETEP1
#NIVEAMENBLACKANDWHITE
#satangks https://t.co/3AIQHilIfA"
factual,#NIVEAMENBLACKANDWHITE,1943299988660064422,NAN0801515001,Thu Jul 10 13:23:16 +0000 2025,"😘
JATURAMEET X PK9 

#จตุรMEET #NIVEAMENBLACKANDWHITE 
@PKrittanun #PingKrittanun"
relevant,ALHAMDULILLAH YA ALLAH,1940394277823230074,zal4rchieves,Wed Jul 02 12:57:01 +0000 2025,alhamdulillah peringkat 1 ya allah makasi ya trisakti 😘😘😘 https://t.co/IV4TMWoWHf
noise,#PasBuatKamu,1943248833456099577,AlloBankID,Thu Jul 10 10:00:00 +0000 2025,"Bagiin Link Referral-mu dan dapatkan 1 tiket Blue Allo Bank Festival 2025 Bandung! 💛

Info selengkapnya: https://t.co/6eoDlEjcYh

#AlloBankFestival2025
#Bandung
#PasBuatKamu https://t.co/asjcDUgtmz"
noise,#PasBuatKamu,1943639797668491665,AlloBankID,Fri Jul 11 11:53:33 +0000 2025,"Bayar parkir di Trans Studio Mall Bandung dan dapatkan 2 tiket Blue Allo Bank Festival 2025 Bandung! 💛

Info selengkapnya: https://t.co/E9Js9YNqpW 

#AlloBankFestival2025
#Bandung
#PasBuatKamu https://t.co/7rVyyykwED"
noise,#PasBuatKamu,1943248882294755569,AlloBankID,Thu Jul 10 10:00:12 +0000 2025,"Jajan di Indomaret dan dapatkan 1 tiket Blue Allo Bank Festival 2025 Bandung! 💛

Info selengkapnya: https://t.co/P4dT0cqj6X  

#AlloBankFestival2025
#Bandung
#PasBuatKamu https://t.co/9QIOSXj9fQ"
noise,#PasBuatKamu,1938138831460708566,AlloBankID,Thu Jun 26 07:34:40 +0000 2025,"LEBIH HEMAT ‼️

Beli 2 item varian KIN Slurp XL pakai Allo Prime &amp; Allo PayLater di Indomaret, gratis 1 KIN SLURP XL

Info selengkapnya: https://t.co/kRvsIxc52B

#PasBuatKamu https://t.co/UlOa3O2r5r"
noise,#PasBuatKamu,1935166570059415568,Polify_id,Wed Jun 18 02:43:58 +0000 2025,"Polaroid ALLOBANK FESTIVAL 2025

Only 29K include:

1. Instax Polaroid
2. Frame A6
3. Difotoin bebas retake sepuasnya
4. Softfile foto
5. Bisa cetak dari HP pribadi juga yaa
6. Sticker (Limited)✨

#allobank #allofest2025 #xodiac #treasure #AlloBankFestival2025 #pasbuatkamu https://t.co/6WcLxxkGcc"
relevant,ALHAMDULILLAH YA ALLAH,1941051218199302190,ininabskuy,Fri Jul 04 08:27:28 +0000 2025,ALHAMDULILLAH YA ALLAH AKU KETERIMA EKPEM UPNVJ 😭🤲🏼 https://t.co/PYhY3VEO3a
relevant,ALHAMDULILLAH YA ALLAH,1940047371066614250,SeraphineOfStar,Tue Jul 01 13:58:32 +0000 2025,alhamdulillah ya Allah keterima beasiswa uii 100% 🥺🤍 https://t.co/lge1wwgESR
relevant,ALHAMDULILLAH YA ALLAH,1942539008183263531,archivetar,Tue Jul 08 10:59:24 +0000 2025,ALHAMDULILLAH YA ALLAH MANDIRI UNDIP 😭😭 terima kasih YA ALLAH 🥹💕💕💕 https://t.co/vCm6guW6my
relevant,ALHAMDULILLAH YA ALLAH,1942734038122520621,vvienci,Tue Jul 08 23:54:23 +0000 2025,"ALHAMDULILLAH YA ALLAH TERIMA KASIH UNTUK KADO ULANG TAHUN INI 😭🙏🏻🙏🏻
 welcome sascin ui'25 ❤️🫶🏻 https://t.co/OWgbBpWaX5"
relevant,ALHAMDULILLAH YA ALLAH,1942656781907620252,shayille,Tue Jul 08 18:47:24 +0000 2025,"Alhamdulillah ya Allah, setelah banyak kegagalan yang aku alami akhirnya beneran bisa jadi MABA UI (GA NYANGKAAA)🥹🥹🥹🥹!!! A BIG SHOUT OUT TO KAKAK PROCTOR AKUU PAS UJIAAAN💓💓💓💓 https://t.co/rdShsm5Hys"
relevant,ALHAMDULILLAH YA ALLAH,1943670847815753972,akromulladzi,Fri Jul 11 13:56:56 +0000 2025,Alhamdulillah ya Allah.. petunjuk-petunjuk dari Mu itu nyata. Kau buat hati ini tenang melalui perkataan-perkataan hamba Mu 🌿🤍 https://t.co/Y0HCqIwlFf
relevant,ALHAMDULILLAH YA ALLAH,1939539563271327853,lalunnaviese,Mon Jun 30 04:20:41 +0000 2025,"ALHAMDULILLAH YA ALLAH😭😭💖

LEE KNOW GUCCI GLOBAL AMBASSADOR 
#LEEKNOWxGUCCI 
#LeeKnowGucciGlobalAmbassador https://t.co/xXY6YHQQcM"
noise,#PasBuatKamu,1935204949417463811,AlloBankID,Wed Jun 18 05:16:28 +0000 2025,"H-3 Menuju Allo Bank Festival 2025! 😍

Yuk, simak informasi mengenai penukaran tiket Allo Bank Festival 2025 😉

Jangan sampai ketinggalan juga keseruan Gak Bakal Rugi Stage (OUTDOOR), tiket mulai dari 25k aja! 🙌🏻

#AlloBankFestival2025
#Jakarta
#PasBuatKamu https://t.co/zz94iZ97Jh"
relevant,ALHAMDULILLAH YA ALLAH,1939768401083474186,AllahGreatQuran,Mon Jun 30 19:30:00 +0000 2025,Alhamdulillah Ya Rabb https://t.co/qtgxz7wPHb
relevant,ALHAMDULILLAH YA ALLAH,1942627672636678308,cilia__25,Tue Jul 08 16:51:44 +0000 2025,"Alhamdulillah, masya Allah. Terima kasih ya Allah 🥹

Masi ga nyangka keterima my first love tekpang undip 🥹💗💗 https://t.co/5ihn6qyJkv"
relevant,ALHAMDULILLAH YA ALLAH,1942796742266909101,ellnaass,Wed Jul 09 04:03:33 +0000 2025,"ALLAHU AKBAR! Alhamdulillah ya allah. Untuk temen-temen setia pengikut #elnalysis, maaf blkgn lg blm aktif share saham lg krn lg adaptasi waktu sm tempat magang. wml lancar dan #elnalysis akan kembali secpatnya yeess. THX #PANI 🤲🏼🌟 https://t.co/KsW1zNsxJk"
relevant,ALHAMDULILLAH YA ALLAH,1942648597713150388,notsocams,Tue Jul 08 18:14:53 +0000 2025,Setelah 6x gagal Ya Allah alhamdulillah terima kasih UI 🥹🤍 https://t.co/LGPpdiRh3c
factual,#PasBuatKamu,1941829486120726959,AlloBankID,Sun Jul 06 12:00:01 +0000 2025,"Allo Friends Bandung, siap-siap untuk ticketing Allo Bank Festival 2025! 😍

Sembari menunggu hari ticketing, jangan lupa untuk update Allo Bank kamu ke versi terbaru ya! 💛

#AlloBankFestival2025
#Bandung
#PasBuatKamu https://t.co/UlESV2D1le"
relevant,ALHAMDULILLAH YA ALLAH,1943312415724306684,sopibukansapi,Thu Jul 10 14:12:39 +0000 2025,"TERIMA KASIH UI😭😭🫰🏻
special thanks to kak @jeikeuvokasi jugaa aku habis ditolak 1x pake cara jefai langsung diturunin, Alhamdulillah ya Allah😭💞 https://t.co/CWeXeVvXGv"
uncertain,Iran,1940803242478424483,gnarlyhao,Thu Jul 03 16:02:06 +0000 2025,AMIMM SUAN IRAN SICAKLIGINDA 🥵🥵🥵🥵🥵💦💦💦💦https://t.co/nomKakaSsX
relevant,FATTZAR IN 200 FRAMES,1936019504016113729,intrped,Fri Jun 20 11:13:13 +0000 2025,"anak sultan, ganteng, tinggi, sayang mamah, soft spoken, perhatian, peka, ga kasar, ga malu buat minta maaf duluan, bucin bangettt, minus nya cuman cemburuan tapi masih dibatas normal, yaa itu semua ada di fandez 😔💘💘

FATTZAR IN 200 FRAMES
#200DaysWithFZ https://t.co/C1rCjiVnl0"
relevant,#TXT12,1938096994024886301,ywnzznnz,Thu Jun 26 04:48:26 +0000 2025,"anaknya mau ikutan

TXT COMEBACK IN JULY
#TheStarChapter #TXT12
#TOMORROW_X_TOGETHER
@TXT_bighit @TXT_members https://t.co/AmGnjWZT2v"
relevant,Gelas,1940611600211497157,PTeraphis,Thu Jul 03 03:20:34 +0000 2025,"Anda lemah syahwat , tdk thn lama gampang crot , durasi pendek, tdk bisa berkali2 dlm HS. Gampang guys penemuan baru secara alami guys , cukup rebus kayu san rego , ambil sari nya 1 gelas .minum seblm HS hasilnya weww Tokcer .Sudah Terbukti. Saya Jamin 🫰 https://t.co/3iLHPwha6r"
factual,Andi,1942443278437363878,MongabayID,Tue Jul 08 04:39:01 +0000 2025,"Andi Fadly Arifuddin, yang dikenal dengan nama panggung Fadly, vokalis Padi Reborn, bersama Komunitas Makassar Berkebun dan Pemkot Makassar, menggagas gerakan urban farming yang mereka namakan Tanami Tanata, akronim dari “tanam di tanah sendiri”.   https://t.co/T2NImWgNPp https://t.co/v61h13MImN"
noise,Gelas,1941836147422122308,ujungbuku,Sun Jul 06 12:26:29 +0000 2025,"Andrea Hirata

- Laskar Pelangi merah, 45K 
- Cinta dalam Gelas, segel 47K 
- Laskar Pelangi edisi spesial, 47k

Stok tipis. Hanya yang tersedia di foto ya. https://t.co/NffqDExXHV"
noise,Angel Pol,1937821080183599209,jetaimemoii,Wed Jun 25 10:32:03 +0000 2025,angel pol
relevant,Angel Pol,1936760132635136030,djaycoholyc,Sun Jun 22 12:16:13 +0000 2025,"Angel Pol ini mungkin film yang I hate to admit, fun to watch but suffer to process. 

Kayak, ini tuh sebenernya bisa asyik tapi skripnya ke mana2. Padahal kalau fokus ke satu masalah aja yaitu gmn strugglingnya Jati sama Lastri tanpa ada intrik sampongan pasti oke https://t.co/KplRv7LWZh"
relevant,#RajaHatiJKT48,1937833147254898855,C_Jessination48,Wed Jun 25 11:20:00 +0000 2025,ANGKUT AKU JADI RAJAMU PLISSSSSSSSSSS MAKSA @C_JessiJKT48 #RajaHatiJKT48 #RajaHatiLaleilmanino https://t.co/jU9MWJbBvl
relevant,#TheStarChapter,1942238096839577752,shizailaa,Mon Jul 07 15:03:41 +0000 2025,"ANJAAAY KERENN BANGET BUSETT COWO GUEEHHH 😭😭 CHOI YEONJUNNN BANGGA 🔥🔥🤙
https://t.co/qeudHZRwjb

YEONJUN GHOST GIRL PREVIEW 
#YEONJUN #연준
#TheStarChapter #TheStarChapterTOGETHER
#GhostGirl"
relevant,7DREAM SMA BONSANG WINNER,1936397583175553500,dolceylatte,Sat Jun 21 12:15:35 +0000 2025,"anjaayy congratulations aegideul 🥳🥳

7DREAM SMA BONSANG WINNER"
relevant,#MOQEELForSMA,1935025685690728581,orenjiiiyo,Tue Jun 17 17:24:09 +0000 2025,"ANJAY! OPENINGNYA MOQEEL! mohan abis itu aqeela. HEHEHEHE OPENING BGT NIH MOQEEL? Kalian yg kuasai dunia keu?

WE HAVE MOQEEL SMA
#MOQEELForSMA 
#MOQEEL https://t.co/alWVV5DFTr"
relevant,#CATTSHIRTxPHUWIN,1936390906833481925,vngirlsluv,Sat Jun 21 11:49:03 +0000 2025,"anjirrrrlah liat liat liat siapa yang lagi diam diam mantau🫣 garcep banget bang langsung di RT terbukti sedang memantau pacar nya nampil🤫🤭

PHUWIN CAT STAGE

#CATTSHIRTxPHUWIN
@phuwintang #phuwintang https://t.co/KLWnuDQsGi"
relevant,TASTE FRESH VERSION,1935292650619543883,phuwingitis,Wed Jun 18 11:04:58 +0000 2025,"ANOTHER kedahsyatan yang berhasil diabadikan dari trailer dua setengah menit itu wow super duper alamak moment bro terlihat memakai KALUNG ^____^ (gatau ngomong apa mari kita ceki ceki nanti)

TASTE FRESH VERSION
#TASTE_Trailer02 #phuwintang https://t.co/FZoUsXyEtL"
relevant,#UnboxingTiara,1937907355993456778,bagasbawazir,Wed Jun 25 16:14:52 +0000 2025,Apa ini☕️😭🤣 #UnboxingTiara
relevant,FATTZAR IN 200 FRAMES,1936015004760965415,nnics29,Fri Jun 20 10:55:21 +0000 2025,"apa itu ngambek lama2, gaada kata itu di kamus fandes

FATTZAR IN 200 FRAMES
#200DaysWithFZ https://t.co/lejXznfp9v"
relevant,JANGAN GANGGU HARQEEL 205,1937470468963074448,runurheart,Tue Jun 24 11:18:50 +0000 2025,"APAAN SIH KALIAN? MINIMAL JADIAN DULU LAH 😭

JANGAN GANGGU HARQEEL 205
#HQ_AGZEPS205
#HARQEEL https://t.co/5MH8ixiPpB"
relevant,#MemoirOfRatiEP1,1936351597375959184,thisiscookies_,Sat Jun 21 09:12:51 +0000 2025,"apakah ini adegan yang bikin mereka kena infeksi dan sarin sampe masuk RS?? atau nanti ada scene underwater lagi? 🥺😭
pokoknya terimakasih banyak atas kerja kerasnya sayang2ku 🫶🏻

#MemoirOfRatiEP1 
#grtsp #innsarin https://t.co/60u59Yh9HZ"
relevant,Jawabannya D.,1937961746595254356,kejadian_today,Wed Jun 25 19:51:00 +0000 2025,"Apakah robot akan jadi pasangan hidup di masa depan? 

Jawabannya D. D. Semuanya https://t.co/pg1Tybv1s3"
relevant,MILKLOVE GENTLE WISH,1934930620398092742,soshiyena,Tue Jun 17 11:06:23 +0000 2025,"Apapun isi mv itu tetap mencoba berpikir positif dan menikmatinya sebaik mungkin. Gak punya ekspektasi apapun itu lebih enak. 

MILKLOVE GENTLE WISH

#BloomingBlossomMV 
@loverrukk @panlyyy https://t.co/WEuXLNMqyJ"
relevant,AQEELA CINTA HARRY,1938077306461032902,runurheart,Thu Jun 26 03:30:12 +0000 2025,"AQEELA CINTA HARRY, tapi gue yg kesenengan. Kayak penantian harry selama  ini tu gak sia sia https://t.co/qQIBLvxOil"
relevant,AQEELA CINTA HARRY,1937856922306453670,samaweav,Wed Jun 25 12:54:28 +0000 2025,"Aqeela dengan mood nya📈📉, yg tadinya 'AQEELA CINTA HARRY' tiba2 banget😭, cewe emang ginii kan ya😌 https://t.co/tM5JBm0cU5"
relevant,JANGAN GANGGU HARQEEL 205,1937475591583990166,Ekasari2800,Tue Jun 24 11:39:12 +0000 2025,"Aqeela gelisah, penonton lebih gelisah Herrr

JANGAN GANGGU HARQEEL 205
#HQ_AGZEPS205
#HARQEEL https://t.co/ot0ZU8LRlP"
relevant,AQEELA CINTA HARRY,1941465017020449044,samaweav,Sat Jul 05 11:51:45 +0000 2025,"Aqeela nyata Harry please🥹
Harry : bisa tutup semua jejak, sistem tapi ga bs tutup satu hal gue cinta bgt sama dia, mgkn ini satu2 nya yg gue hadapin kl suatu hari nanti gue hrs kehilangan dia krn pilihan gue
mewek dgr suara hati Harry😭

HARQEEL GONJANG GANJING
#HQ_AGZEPS219… https://t.co/bBHBRDnrs5"
factual,PERAYA LIVE ZJCOFFEE,1936149747334889815,WhazeeZhee5891,Fri Jun 20 19:50:46 +0000 2025,"Araya Alberta Hargate + 🌻
📸ctto.

PERAYA LIVE ZJCOFFEE
#ZHENJICOFFEExFaye
#FayePeraya #ฝ้ายพีรญา https://t.co/7QldG4U3ch"
relevant,Ari Lasso,1942477320134009090,bayudzulfikar_,Tue Jul 08 06:54:17 +0000 2025,"Ari Lasso ae riderse ga neko2, beberapa seng kait ""munggah"" jenenge ae wes ngerepoti njaukane dan kadang ujung2e ga kegawe, sopo seng ga mangkel 😑 https://t.co/3vo3Qz538E"
factual,Ari Lasso,1942064399637942780,kompascom,Mon Jul 07 03:33:29 +0000 2025,"Ari Lasso bongkar riders sederhana dirinya dan band Dewa 19 bahkan setelah menjadi grup musik puluhan tahun. / #AriLasso #Dewa19 
https://t.co/cN4290gTpL"
factual,Ari Lasso,1942471210316751271,Insertlivettv,Tue Jul 08 06:30:00 +0000 2025,Ari Lasso sindir para penyanyi baru yang selalu memberikan syarat ribet riders ke promotor. https://t.co/EErXBjSGbx
factual,Ari Lasso,1942578319209148440,merdekadotcom,Tue Jul 08 13:35:37 +0000 2025,"Ari Lasso Ternyata Punya Riders Super Sederhana, Ini Isinya
#mdkan
https://t.co/hNvsHtHvTm"
factual,Ari Lasso,1937170097145270514,NagaGiny,Mon Jun 23 15:25:16 +0000 2025,Ari lasso. JKT48 😱 https://t.co/gCGZEaOO7u
relevant,KEMBALIKAN SENYUMAN FATTZAR,1935649719721869744,acacaakyla,Thu Jun 19 10:43:50 +0000 2025,"asekkk "" papaaa"" 😙

KEMBALIKAN SENYUMAN FATTZAR
#StoryOfFZ199
#AsmaraGenZSolid199 https://t.co/9mNK6dpJP3"
noise,Crazy Brand Mega Offer Diskon,1938586903588332025,kina49368391833,Fri Jun 27 13:15:09 +0000 2025,"asiik nih Mumpung Masih Pesta Gajian di Lazada 🤭 asli diskonnya ga nanggung, Crazy Brand Mega Offer Diskon s.d 80%, dapet Voucher Bonus s.d 500Rb, dan semua pengiriman 100% Gratis Ongkir. Gak checkout rugi sih ini!"
noise,Amazing Fantaschio Moment,1937844118182633485,leonardolouisz,Wed Jun 25 12:03:35 +0000 2025,Asik nih ada menu baru #TOMOROPistachioSeries yg Amazing Fantaschio Moment rasanya enak dan creamy
relevant,FATTZAR IN 200 FRAMES,1936005530352599357,cielo2nd,Fri Jun 20 10:17:42 +0000 2025,"asli anak2 asrama 9 ilmu nih solidaritasnya KEREN BGT!

FATTZAR IN 200 FRAMES
FATTZAR IN 200 FRAMES
FATTZAR IN 200 FRAMES
#200DaysWithFZ
#AsmaraGenZSolid200 https://t.co/1ho5aTRbIa"
relevant,STYLE OUT NOW,1935285124708581407,juunhrts,Wed Jun 18 10:35:04 +0000 2025,"asli ga bosen streaming lagunya seenak itu💗💗

STYLE OUT NOW 
#H2H_STYLE_Release
#STYLE_MV_OUT_NOW https://t.co/By3aRGqC7H"
relevant,Ari Lasso,1940371750233202703,tb_siswadi,Wed Jul 02 11:27:30 +0000 2025,"Asli ya bunda maia cantik dari dulu, bener ari lasso bilang waktu sama sama skolah maia itu rebutan cwok cwok pada zaman itu 😍 https://t.co/5JYhetw92i"
